"","zpid","time","price","week","dow","month","year","latitude","longitude","city","state","zipcode","neighborhood","region","locality","ad3","area","yearBuilt","lot","beds","bathFull","bathHalf","roomCount","floorSize","unitCount","stories","lastRemodelYear","solarPotential","zestimate","zestimateHighPercent","zestimateLowPercent","rentZestimate","taxEstimate","n_round"
"9489",11656539,2020-08-05,200000,32,"Wednesday",8,20,40.385175,-80.048556,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",90,8.48673398393153,3,3,0,8,7.59789795052178,0,3,1930,70.02,389600,5,5,2400,364731,69
"9490",11656586,2020-01-14,340000,3,"Tuesday",1,20,40.385228,-80.045079,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",91,8.38935981990635,3,2,0,8,7.64108424917491,0,2,1929,78.82,417900,9,8,2225,305819,69
"9504",11656796,2020-07-17,370000,29,"Friday",7,20,40.386715,-80.034503,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",55,14.0140990872221,3,2,0,7,7.5207764150628,0,2,1965,82.82,436300,8,7,2300,352097,69
"9505",11656812,2020-02-27,345000,9,"Thursday",2,20,40.386567,-80.033982,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",60,9.1336752870407,3,2,1,8,7.81843027207066,0,2,1960,69.22,421100,9,8,2450,419511,69
"9506",11656815,2020-12-16,282350,51,"Wednesday",12,20,40.386221,-80.033891,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",64,8.89247396834709,3,2,0,7,7.28892769452126,0,1,1956,92.42,312700,6,6,1700,290361,69
"9507",11656833,2020-12-18,280122,51,"Friday",12,20,40.385717,-80.033942,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",60,8.72420736080056,3,2,0,6,7.34858753092759,0,2,1960,61.22,309900,6,6,2000,306766,69
"9515",11658318,2020-08-31,383000,36,"Monday",8,20,40.393711,-80.054511,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",84,8.99788945020072,3,2,0,7,7.65207074611648,0,1,1936,61.22,445300,7,7,2250,372767,69
"9516",11658324,2020-07-17,415000,29,"Friday",7,20,40.393746,-80.053783,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",90,8.62065189978447,4,2,1,7,7.57198844937744,0,3,1930,80.42,491300,8,7,2756,386430,69
"9517",11658355,2020-12-04,312000,49,"Friday",12,20,40.392578,-80.053131,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",68,8.91462612782714,3,3,0,6,7.34601020991329,0,1,1952,90.82,347600,6,6,2000,313588,69
"9518",11658380,2020-11-12,373500,46,"Thursday",11,20,40.3931,-80.049849,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",80,8.68270762989381,4,2,1,7,7.36770857237437,0,2,1940,78.82,417800,9,9,1719,353738,69
"9519",11658401,2020-07-15,280000,29,"Wednesday",7,20,40.392159,-80.050433,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",89,8.63301875692183,4,1,1,7,7.57558465155779,0,2,1931,78.02,331900,8,7,1900,324233,69
"9520",11658408,2020-07-17,265000,29,"Friday",7,20,40.394363,-80.052385,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",89,8.6376393444921,3,1,0,6,7.4205789054108,0,2,1931,86.82,311100,7,7,1500,304983,69
"9521",11658423,2020-05-15,510000,20,"Friday",5,20,40.393813,-80.052374,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",84,8.70748291785937,3,2,0,6,7.69393732550927,0,2,1936,20.42,613400,8,8,2400,436219,69
"9522",11658427,2020-11-05,400000,45,"Thursday",11,20,40.393472,-80.053153,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",75,8.77955745588373,3,2,1,7,7.6586995582683,0,3,1945,85.22,450600,6,6,2967,552236,69
"9523",11658505,2020-09-25,395500,39,"Friday",9,20,40.389645,-80.057743,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",69,14.2928124896911,4,4,0,6,7.41637847919293,0,1,1951,50.82,452700,7,6,2558,439256,69
"9524",11658507,2020-09-30,361000,40,"Wednesday",9,20,40.389825,-80.058971,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",71,14.510535973536,3,3,0,9,7.59387784460512,0,1,1949,20.42,414700,7,6,2962,557165,69
"9526",11658543,2020-10-01,960375,40,"Thursday",10,20,40.389857,-80.05677,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",90,14.4885570668172,4,3,0,8,8.05547514175727,0,2,1930,68.42,1102700,7,6,3917,687705,69
"9527",11658547,2020-03-26,245000,13,"Thursday",3,20,40.389819,-80.053697,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",90,8.99961934066053,3,1,1,6,7.1731917424866,0,2,1930,46.82,499000,5,5,1800,400872,69
"9528",11658556,2020-12-17,580000,51,"Thursday",12,20,40.390637,-80.054054,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",68,9.07966204833407,4,4,0,8,7.60589000105312,0,1,1952,90.02,641900,6,6,2841,510818,69
"9529",11658605,2020-10-01,511000,40,"Thursday",10,20,40.389732,-80.050099,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",80,8.74033674273045,2,2,0,7,7.75018416225784,0,1,1940,90.82,586500,7,6,2250,367577,69
"9530",11658606,2020-03-11,280000,11,"Wednesday",3,20,40.389663,-80.050257,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",92,8.74033674273045,3,2,0,7,7.56112158953024,0,2,1928,71.62,341500,9,8,2300,469150,69
"9531",11658621,2020-03-30,385875,14,"Monday",3,20,40.390769,-80.049863,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",94,8.82907995256484,4,2,0,8,7.57250298502038,0,2,1926,67.62,468600,9,8,2334,369595,69
"9532",11658641,2020-11-13,200000,46,"Friday",11,20,40.391004,-80.050244,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",91,8.71931737550637,3,2,0,7,7.46164039220858,0,2,1929,91.62,410000,5,5,2095,333201,69
"9533",11658662,2020-07-31,340000,31,"Friday",7,20,40.391426,-80.051022,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",85,8.6741969402259,3,2,0,7,7.60090245954208,0,3,1935,86.82,373600,11,10,2000,291721,69
"9534",11658665,2020-10-22,210000,43,"Thursday",10,20,40.391754,-80.051298,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",67,8.56883642456808,3,3,0,6,7.36897040219479,0,1,1953,79.62,399700,5,5,2000,326189,69
"9535",11658699,2020-07-31,450000,31,"Friday",7,20,40.39071,-80.052305,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",61,8.6741969402259,3,4,0,7,7.55485852104068,0,2,1959,90.82,526600,7,7,2878,562692,69
"9536",11658708,2020-10-30,367000,44,"Friday",10,20,40.389592,-80.052947,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",92,8.99961934066053,4,2,0,10,7.47193207824512,0,2,1928,20.42,415500,7,6,2300,361417,69
"9537",11658721,2020-03-05,695000,10,"Thursday",3,20,40.388627,-80.063782,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",64,12.291332489481,5,4,0,9,7.8935720735049,0,1,1956,90.02,848500,9,8,4922,764004,69
"9538",11658737,2020-11-13,500000,46,"Friday",11,20,40.387482,-80.062398,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",66,14.2082551016631,4,3,0,9,7.82524529143177,0,2,1954,92.42,558200,6,6,3065,587965,69
"9539",11658742,2020-08-27,752500,35,"Thursday",8,20,40.388186,-80.062897,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",66,14.3954666437512,4,5,0,10,8.15190987294091,0,2,1954,92.42,876200,7,7,4657,842363,69
"9540",11658743,2020-09-11,887500,37,"Friday",9,20,40.3884,-80.063038,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",65,13.9777314430512,4,4,0,8,7.93236215433975,0,2,1955,89.22,1022800,7,7,5613,1143821,69
"9542",11658764,2020-08-31,840000,36,"Monday",8,20,40.3885,-80.061501,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",83,14.2372426385363,4,2,1,8,7.82803803212583,0,2,1937,92.42,976700,7,7,5636,1006835,69
"9543",11658788,2020-12-22,560000,52,"Tuesday",12,20,40.388047,-80.06185,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",65,14.6708786236112,4,2,1,10,7.71556953452021,0,1,1955,20.42,618200,6,6,3608,718613,69
"9544",11658825,2020-03-11,313850,11,"Wednesday",3,20,40.387498,-80.054406,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",81,8.90286367219622,3,3,0,9,7.52294091807237,0,2,1939,78.82,382800,9,8,2300,384325,69
"9545",11658847,2020-08-17,440500,34,"Monday",8,20,40.388328,-80.054956,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",84,8.49576524400262,2,3,0,6,7.57814547241947,0,2,1936,59.62,434900,5,5,2527,489789,69
"9546",11658904,2020-07-31,275000,31,"Friday",7,20,40.389005,-80.050415,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",92,8.6376393444921,3,1,0,6,7.37963215260955,0,2,1928,90.02,324300,7,7,1700,283224,69
"9547",11659000,2020-04-28,208000,18,"Tuesday",4,20,40.387476,-80.051061,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",94,8.74033674273045,4,1,0,7,7.82803803212583,0,2,1926,61.22,251200,8,8,2250,313448,69
"9548",11659006,2020-08-28,306000,35,"Friday",8,20,40.387282,-80.05022,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",81,8.47637119689598,3,2,0,7,7.20934025660291,0,2,1939,57.22,356200,7,7,1700,270782,69
"9549",11659027,2020-10-29,720000,44,"Thursday",10,20,40.385539,-80.065048,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",69,14.4885570668172,5,4,1,11,7.94555542825349,0,2,1951,20.42,835700,7,6,3651,633536,69
"9550",11659060,2020-09-15,398000,38,"Tuesday",9,20,40.386529,-80.063863,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",42,13.9399911150684,4,2,2,8,7.76302130901852,0,2,1978,91.62,498200,9,8,2550,497042,69
"9551",11659088,2020-01-31,420000,5,"Friday",1,20,40.385784,-80.058427,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",51,9.21044036697652,4,3,0,8,7.93808872689695,0,1,1969,92.42,485700,9,8,3140,630221,69
"9552",11659091,2020-05-15,475000,20,"Friday",5,20,40.386539,-80.059426,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",50,13.9399911150684,4,3,0,9,8.16394095475501,0,1,1970,73.22,570700,8,8,3949,718216,69
"9553",11659111,2020-09-11,492085,37,"Friday",9,20,40.384796,-80.061884,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",60,11.780506865715,4,2,0,8,7.5076900778199,0,1,1960,91.62,569600,7,7,2601,540559,69
"9554",11659117,2020-08-13,295000,33,"Thursday",8,20,40.385557,-80.054192,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",100,9.05730573580712,4,2,0,10,7.51914995766982,0,2,1920,91.62,344700,7,7,1995,277429,69
"9555",11659140,2020-08-03,266000,32,"Monday",8,20,40.385554,-80.055817,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",86,8.47637119689598,3,2,0,8,7.22983877815125,0,2,1934,84.42,311500,7,7,1800,282725,69
"9556",11659207,2020-08-28,446000,35,"Friday",8,20,40.387013,-80.055829,"Pittsburgh","PA",15243,"Mount Lebanon","","","","Mount Lebanon",87,8.61250337122056,4,2,0,7,7.76472054477148,0,2,1933,90.82,460700,10,9,2450,453192,69
"9558",11659253,2020-10-09,210000,41,"Friday",10,20,40.385387,-80.052507,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",74,8.55641390456952,3,1,1,6,7.26122509197192,0,2,1946,86.02,240300,7,6,1694,157993,69
"9559",11659254,2020-10-27,223700,44,"Tuesday",10,20,40.385372,-80.05265,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",74,8.63052187672324,3,1,1,6,7.20340552108309,0,2,1946,86.02,253900,7,6,1599,262198,69
"9560",11659255,2020-06-15,249900,25,"Monday",6,20,40.385341,-80.052789,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",73,8.63052187672324,3,2,0,6,7.26122509197192,0,2,1947,92.42,298900,8,7,1650,232104,69
"9562",11659285,2020-04-22,256670,17,"Wednesday",4,20,40.386399,-80.053525,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",95,8.66733584984596,3,1,1,7,7.54327334670545,0,15,1925,80.42,310400,8,8,2100,334419,69
"9563",11659287,2020-04-28,300000,18,"Tuesday",4,20,40.384992,-80.049462,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",71,9.03097444300786,3,1,1,8,7.40123126441302,0,2,1949,70.82,363400,8,8,1695,334108,69
"9564",11659294,2020-09-14,300000,38,"Monday",9,20,40.385075,-80.05052,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",92,8.50714285556274,3,2,0,7,7.39018142822643,0,2,1928,90.82,346900,7,7,2100,297838,69
"9566",11659314,2020-12-09,315000,50,"Wednesday",12,20,40.386584,-80.052958,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",93,8.5167931113949,3,2,0,6,7.30114780585603,0,2,1927,77.22,350100,6,6,2000,315444,69
"9567",11659332,2020-11-18,374900,47,"Wednesday",11,20,40.386919,-80.051868,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",95,8.74719318352693,3,2,0,6,7.54433210805369,0,1,1925,82.02,421100,6,6,2295,370349,69
"9568",11659334,2020-12-04,367500,49,"Friday",12,20,40.386687,-80.051687,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",89,8.74033674273045,4,2,0,7,7.72973533138505,0,2,1931,64.42,409500,6,6,2390,356816,69
"9569",11659349,2020-08-28,235000,35,"Friday",8,20,40.386083,-80.05319,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",92,8.72013403541293,3,1,0,7,7.28276117960559,0,2,1928,64.42,273500,7,7,1675,278232,69
"9622",59835470,2020-07-29,120000,31,"Wednesday",7,20,40.399091,-80.022395,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",90,8.47637119689598,3,1,0,5,7.22256601882217,0,15,1930,82.82,141200,8,7,1350,121658,69
"9628",59835687,2020-07-14,125000,29,"Tuesday",7,20,40.39281,-80.013514,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",120,7.52940645783701,2,1,0,4,6.84587987526405,0,2,1900,92.42,135500,19,20,950,111667,69
"9629",59835688,2020-07-28,150000,31,"Tuesday",7,20,40.392811,-80.013409,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",110,7.4500795698075,2,1,0,4,6.84587987526405,0,2,1910,92.42,107400,27,25,1000,65763,69
"9630",59835690,2020-11-30,215000,49,"Monday",11,20,40.393968,-80.011021,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",69,8.58839695042257,3,1,1,6,7.07072410726028,0,1,1951,92.42,240000,6,6,1380,172776,69
"9657",59836498,2020-07-24,540000,30,"Friday",7,20,40.42356,-79.912471,"Pittsburgh","PA",15217,"Squirrel Hill South","","","","Squirrel Hill South",17,8.35890061242164,3,3,0,5,7.58273848891441,0,2,2003,92.41,636300,8,7,4009,661978,69
"9662",59836620,2020-07-13,380000,29,"Monday",7,20,40.37926,-80.047058,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",112,8.8023721336499,4,2,0,7,7.79069603117474,0,15,1908,60.42,450700,8,7,2500,408838,69
"9804",87802121,2020-09-11,613800,37,"Friday",9,20,40.418699,-79.91772,"Pittsburgh","PA",15217,"Squirrel Hill South","","","","Squirrel Hill South",12,8.22389538017882,3,3,0,7,7.46278915741245,0,2,2008,92.41,711700,7,7,2795,577689,69
"9812",87986999,2020-01-14,858300,3,"Tuesday",1,20,40.420581,-79.914874,"Pittsburgh","PA",15217,"Squirrel Hill South","","","","Squirrel Hill South",13,8.56063574925907,4,4,0,7,8.10711747075039,0,2,2007,90.81,1057300,9,8,5823,1071433,69
"9817",87987716,2020-01-31,472000,5,"Friday",1,20,40.423964,-79.921403,"Pittsburgh","PA",15217,"Squirrel Hill South","","","","Squirrel Hill South",13,8.17807746384961,4,3,0,8,7.63626960337937,0,2,2007,86.81,580400,9,8,3916,498571,69
"9822",87988954,2020-10-14,351000,42,"Wednesday",10,20,40.421301,-79.913721,"Pittsburgh","PA",15217,"Squirrel Hill South","","","","Squirrel Hill South",15,8.44009614103127,3,3,0,7,8.13329386122263,0,2,2005,92.41,904600,10,9,5445,843563,69
"9829",87989934,2020-09-28,1000000,40,"Monday",9,20,40.421333,-79.913086,"Pittsburgh","PA",15217,"Squirrel Hill South","","","","Squirrel Hill South",13,8.93313654381203,5,3,1,8,8.1744211526465,0,2,2007,92.41,1151300,7,6,7726,891899,69
"9842",87991267,2020-03-16,370000,12,"Monday",3,20,40.386241,-80.031434,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",12,13.9007704019151,4,3,0,8,7.58680353516258,0,15,2008,92.42,451700,9,8,2550,495732,69
"9843",87991531,2020-11-09,619199,46,"Monday",11,20,40.379117,-80.038025,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",14,8.71882705924257,3,3,0,7,7.64969262371151,0,1,2006,92.42,697500,6,6,4242,705695,69
"9846",87991780,2020-11-16,669000,47,"Monday",11,20,40.418448,-79.91793,"Pittsburgh","PA",15217,"Squirrel Hill South","","","","Squirrel Hill South",12,8.31825432879885,3,3,0,6,7.72709448477984,0,2,2008,92.41,752100,6,6,4302,898100,69
"9850",87992335,2020-07-30,566501,31,"Thursday",7,20,40.421398,-79.913483,"Pittsburgh","PA",15217,"Squirrel Hill South","","","","Squirrel Hill South",16,7.92660259918138,3,2,1,6,7.58273848891441,0,2,2004,92.41,667500,8,7,3497,696786,69
"9881",92378695,2020-08-28,215400,35,"Friday",8,20,40.381065,-80.011537,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",12,8.80821966511841,3,3,0,5,7.44073370738926,0,2,2008,87.62,250900,7,7,1600,311185,69
"9886",92379039,2020-04-02,975000,14,"Thursday",4,20,40.421179,-79.913211,"Pittsburgh","PA",15217,"Squirrel Hill South","","","","Squirrel Hill South",12,8.75888368001702,3,3,0,7,8.06463647577422,0,2,2008,92.41,1186800,9,8,5511,843782,69
"9898",92380570,2020-04-17,220000,16,"Friday",4,20,40.381102,-80.011022,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",12,8.74193546409414,3,3,0,5,7.44073370738926,0,2,2008,89.22,266500,8,8,1597,314109,69
"9900",92380820,2020-07-27,625000,31,"Monday",7,20,40.419465,-79.917674,"Pittsburgh","PA",15217,"Squirrel Hill South","","","","Squirrel Hill South",12,8.2684753889826,3,3,0,5,7.41818082272679,0,2,2008,90.01,737100,8,7,3787,569312,69
"9906",104360890,2020-08-28,240000,35,"Friday",8,20,40.381468,-80.010782,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",11,8.40088406901585,3,3,0,5,7.40245152081824,0,2,2009,92.42,235600,7,7,1600,305467,69
"9945",116178956,2020-11-02,599000,45,"Monday",11,20,40.418974,-79.918325,"Pittsburgh","PA",15217,"Squirrel Hill South","","","","Squirrel Hill South",11,7.60090245954208,3,3,0,7,7.63240112660145,0,2,2009,91.61,679000,7,6,3930,667931,69
"9962",116179779,2020-12-18,240000,51,"Friday",12,20,40.381126,-80.011745,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",10,8.74385056203024,3,3,0,6,7.4899708988348,0,2,2010,92.42,265500,6,6,1600,319210,69
"10032",123271271,2020-11-13,307500,46,"Friday",11,20,40.469632,-79.962313,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",101,6.84374994900622,3,1,0,6,7.12929754892937,0,3,1919,92.41,346200,6,6,1900,365915,69
"10054",164223383,2020-04-15,308000,16,"Wednesday",4,20,40.482253,-79.950904,"Pittsburgh","PA",15201,"Lawrenceville","","","","Central Lawrenceville",120,6.43615036836943,4,1,0,6,7.18992217074581,0,3,1900,92.41,373700,8,8,1575,83222,69
"10066",164251402,2020-07-23,341000,30,"Thursday",7,20,40.381711,-80.011935,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",4,9.08613676851688,4,4,0,9,7.78572089653462,0,2,2016,92.42,402700,8,7,2400,411394,69
"10146",164421123,2020-09-11,289000,37,"Friday",9,20,40.471459,-79.962209,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",140,6.35610766069589,2,2,0,5,6.94408720822953,0,2,1880,79.61,334500,7,7,1480,293322,69
"10186",164502112,2020-02-05,600000,6,"Wednesday",2,20,40.477189,-79.957637,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",1,7.13089883029635,0,2,1,0,0,0,0,2019,92.41,737300,9,8,3722,871,69
"10187",164502651,2020-03-12,430000,11,"Thursday",3,20,40.474293,-79.961255,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",6,8.00636756765025,3,3,0,5,7.33106030521863,0,2,2014,92.41,525400,9,8,2642,523485,69
"10199",164523245,2020-08-24,921500,35,"Monday",8,20,40.417719,-79.920445,"Pittsburgh","PA",15217,"Squirrel Hill South","","","","Squirrel Hill South",6,8.63087895582005,3,3,0,6,8.09009578318096,0,2,2014,92.41,995300,7,7,5458,820586,69
"10200",164523273,2020-03-27,555000,13,"Friday",3,20,40.418231,-79.919226,"Pittsburgh","PA",15217,"Squirrel Hill South","","","","Squirrel Hill South",6,7.76089319585102,3,3,0,6,7.75276480885133,0,2,2014,92.41,676300,9,8,3968,705809,69
"10456",164708522,2020-07-28,150000,31,"Tuesday",7,20,40.392817,-80.013328,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",0,8.1886891244442,0,0,0,0,0,0,0,0,70.02,271300,16,15,1373,7377,69
"10469",164713745,2020-11-25,305000,48,"Wednesday",11,20,40.470059,-79.962918,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",100,6.84268328223842,2,1,0,5,6.94408720822953,0,25,1920,92.41,316400,5,5,1350,438302,69
"10486",242630346,2020-02-24,850000,9,"Monday",2,20,40.381829,-80.026117,"Pittsburgh","PA",15228,"Mount Lebanon","","","","Mount Lebanon",1,14.707246267782,4,4,1,0,8.31213510764841,0,2,2019,92.42,1041500,9,8,5253,1291964,69
"10567",2087602721,2020-08-12,900000,33,"Wednesday",8,20,40.362019,-80.040605,"Mt Lebanon","PA",15228,"Mount Lebanon","","","","Mount Lebanon",60,14.9993826905832,5,3,2,0,0,0,0,1960,58.82,1055500,7,7,2250,817758,69
"10568",2087653527,2020-12-04,226500,49,"Friday",12,20,40.377285,-80.031364,"Mt Lebanon","PA",15228,"Mount Lebanon","","","","Mount Lebanon",69,9.25224977505339,3,1,1,0,0,0,0,1951,92.42,281700,14,13,1400,278969,69
"10572",2087919253,2020-08-04,490000,32,"Tuesday",8,20,40.370642,-80.036123,"Mt Lebanon","PA",15228,"Mount Lebanon","","","","Mount Lebanon",87,13.9399911150684,5,1,1,0,0,0,0,1933,92.42,576300,7,7,1525,378477,69
"10575",2088595249,2020-02-14,205000,7,"Friday",2,20,40.363459,-80.062864,"Mt Lebanon","PA",15228,"Mount Lebanon","","","","Mount Lebanon",0,9.166388484447,3,2,0,0,0,0,0,0,20.42,251600,9,8,1500,285739,69
